match_id,year,team,player_a,player_b,remaining_nodes,player_a_efficiency_damage,player_b_efficiency_damage,joint_efficiency_damage,additive_expected_efficiency_damage,interaction_effect_efficiency,player_a_progressive_capacity_damage,player_b_progressive_capacity_damage,joint_progressive_capacity_damage,additive_expected_progressive_damage,interaction_effect_progressive
3857254,2022,Denmark,Andreas Christensen,Rasmus Nissen Kristensen,13,0.0008594757198109,-0.0055865921787709,-0.00021486892995272808,-0.004727116458959999,0.004512247529007272,0.1677018633540372,0.1925465838509316,0.36024844720496896,0.3602484472049688,1.6653345369377348e-16
3857254,2022,Denmark,Andreas Christensen,Simon Thorup Kjær,13,0.0008594757198109,0.0008594757198109,-0.00021486892995272808,0.0017189514396218,-0.001933820369574528,0.1677018633540372,0.1180124223602484,0.2795031055900621,0.2857142857142856,-0.006211180124223503
3857254,2022,Denmark,Andreas Christensen,Thomas Delaney,13,0.0008594757198109,-0.0055865921787709,-0.007735281478298211,-0.004727116458959999,-0.0030081650193382117,0.1677018633540372,0.1118012422360248,0.2608695652173913,0.279503105590062,-0.018633540372670676
3857254,2022,Denmark,Andreas Evald Cornelius,Andreas Skov Olsen,13,-0.0249247958745165,0.0008594757198109,-0.022776106574989307,-0.0240653201547056,0.0012892135797162932,0.0559006211180124,0.1366459627329192,0.19254658385093168,0.1925465838509316,8.326672684688674e-17
3857254,2022,Denmark,Andreas Evald Cornelius,Christian Dannemann Eriksen,13,-0.0249247958745165,0.0266437473141382,-0.00021486892995272808,0.0017189514396217,-0.001933820369574428,0.0559006211180124,0.217391304347826,0.2608695652173913,0.2732919254658384,-0.012422360248447117
3857254,2022,Denmark,Andreas Evald Cornelius,Jesper Lindstrøm,13,-0.0249247958745165,-0.0378169316716802,-0.06789858186506233,-0.0627417275461967,-0.005156854318865631,0.0559006211180124,0.0248447204968944,0.08074534161490683,0.0807453416149068,2.7755575615628914e-17
3857254,2022,Denmark,Andreas Evald Cornelius,Joachim Andersen,13,-0.0249247958745165,0.0266437473141382,-0.00021486892995272808,0.0017189514396217,-0.001933820369574428,0.0559006211180124,0.1428571428571428,0.19254658385093168,0.1987577639751552,-0.006211180124223531
3857254,2022,Denmark,Andreas Evald Cornelius,Joakim Mæhle,13,-0.0249247958745165,0.0201976794155564,-0.007735281478298211,-0.004727116458960099,-0.003008165019338112,0.0559006211180124,0.2298136645962732,0.2795031055900621,0.2857142857142856,-0.006211180124223503
3857254,2022,Denmark,Andreas Evald Cornelius,Kasper Dolberg,13,-0.0249247958745165,-0.0055865921787709,-0.03029651912333479,-0.0305113880532874,0.00021486892995260798,0.0559006211180124,0.0869565217391304,0.14285714285714285,0.1428571428571428,5.551115123125783e-17
3857254,2022,Denmark,Andreas Evald Cornelius,Kasper Schmeichel,13,-0.0249247958745165,-0.0055865921787709,-0.03781693167168027,-0.0305113880532874,-0.007305543618392873,0.0559006211180124,0.0745341614906832,0.11180124223602485,0.13043478260869562,-0.018633540372670773
3857254,2022,Denmark,Andreas Evald Cornelius,Mathias Jensen,13,-0.0249247958745165,-0.0120326600773529,-0.04533734422002589,-0.0369574559518694,-0.008379888268156485,0.0559006211180124,0.1055900621118012,0.15527950310559005,0.1614906832298136,-0.006211180124223559
3857254,2022,Denmark,Andreas Evald Cornelius,Mikkel Damsgaard,13,-0.0249247958745165,0.0008594757198109,-0.03029651912333479,-0.0240653201547056,-0.006231198968629191,0.0559006211180124,0.124223602484472,0.17391304347826086,0.18012422360248442,-0.006211180124223559
3857254,2022,Denmark,Andreas Evald Cornelius,Pierre-Emile Højbjerg,13,-0.0249247958745165,0.0201976794155564,-0.00021486892995272808,-0.004727116458960099,0.004512247529007371,0.0559006211180124,0.2111801242236025,0.2670807453416149,0.2670807453416149,0.0
3857254,2022,Denmark,Andreas Evald Cornelius,Rasmus Nissen Kristensen,13,-0.0249247958745165,-0.0055865921787709,-0.03029651912333479,-0.0305113880532874,0.00021486892995260798,0.0559006211180124,0.1925465838509316,0.2484472049689441,0.248447204968944,8.326672684688674e-17
3857254,2022,Denmark,Andreas Evald Cornelius,Simon Thorup Kjær,13,-0.0249247958745165,0.0008594757198109,-0.022776106574989307,-0.0240653201547056,0.0012892135797162932,0.0559006211180124,0.1180124223602484,0.17391304347826086,0.1739130434782608,5.551115123125783e-17
3857254,2022,Denmark,Andreas Evald Cornelius,Thomas Delaney,13,-0.0249247958745165,-0.0055865921787709,-0.03029651912333479,-0.0305113880532874,0.00021486892995260798,0.0559006211180124,0.1118012422360248,0.16770186335403728,0.1677018633540372,8.326672684688674e-17
3857254,2022,Denmark,Andreas Skov Olsen,Christian Dannemann Eriksen,13,0.0008594757198109,0.0266437473141382,0.029866781263429332,0.0275032230339491,0.0023635582294802317,0.1366459627329192,0.217391304347826,0.34782608695652173,0.35403726708074523,-0.006211180124223503
3857254,2022,Denmark,Andreas Skov Olsen,Jesper Lindstrøm,13,0.0008594757198109,-0.0378169316716802,-0.03781693167168027,-0.036957455951869306,-0.0008594757198109662,0.1366459627329192,0.0248447204968944,0.16149068322981366,0.1614906832298136,5.551115123125783e-17
3857254,2022,Denmark,Andreas Skov Olsen,Joachim Andersen,13,0.0008594757198109,0.0266437473141382,0.029866781263429332,0.0275032230339491,0.0023635582294802317,0.1366459627329192,0.1428571428571428,0.2732919254658385,0.279503105590062,-0.006211180124223448
3857254,2022,Denmark,Andreas Skov Olsen,Joakim Mæhle,13,0.0008594757198109,0.0201976794155564,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.1366459627329192,0.2298136645962732,0.36645962732919257,0.3664596273291924,1.6653345369377348e-16
3857254,2022,Denmark,Andreas Skov Olsen,Kasper Dolberg,13,0.0008594757198109,-0.0055865921787709,-0.007735281478298211,-0.004727116458959999,-0.0030081650193382117,0.1366459627329192,0.0869565217391304,0.20496894409937888,0.2236024844720496,-0.01863354037267073
3857254,2022,Denmark,Andreas Skov Olsen,Kasper Schmeichel,13,0.0008594757198109,-0.0055865921787709,-0.007735281478298211,-0.004727116458959999,-0.0030081650193382117,0.1366459627329192,0.0745341614906832,0.20496894409937888,0.2111801242236024,-0.006211180124223531
3857254,2022,Denmark,Andreas Skov Olsen,Mathias Jensen,13,0.0008594757198109,-0.0120326600773529,-0.007735281478298211,-0.011173184357542,0.0034379028792437894,0.1366459627329192,0.1055900621118012,0.2422360248447205,0.2422360248447204,1.1102230246251565e-16
