match_id,year,team,removed_player,passes_sent,passes_received,total_pass_involvement,unique_passing_partners,progressive_passes_sent,progressive_passes_received,minutes_played,low_involvement_flag,original_nodes,original_edges,original_density,original_largest_component,original_largest_component_share,original_global_efficiency,original_progressive_passes,remaining_nodes,removed_edges,removed_density,removed_largest_component,removed_largest_component_share,removed_global_efficiency,progressive_passes_lost,density_damage,edge_damage,largest_component_damage,efficiency_damage,progressive_capacity_damage,_incident_edges_expected
8651,2018,Sweden,Martin Olsson,6,8,14,6,1,4,,False,14,100,0.5494505494505495,14,1.0,0.8461538461538461,112,13,9,0.5833333333333334,13,1.0,0.8653846153846154,5,-0.06166666666666665,0.09,0.0,-0.022727272727272776,0.044642857142857144,9
8651,2018,Sweden,Pontus Jansson,3,4,7,6,1,4,,False,14,100,0.5494505494505495,14,1.0,0.8461538461538461,112,13,6,0.6025641025641025,13,1.0,0.8653846153846154,5,-0.09666666666666651,0.06,0.0,-0.022727272727272776,0.044642857142857144,6
8651,2018,England,Kieran Trippier,50,48,98,9,7,24,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,16,0.5833333333333334,13,1.0,0.8290598290598291,31,0.007788161993769443,0.14953271028037382,0.0,0.0029368575624082126,0.2743362831858407,16
8651,2018,England,Kyle Walker,60,53,113,11,19,1,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,21,0.5512820512820513,13,1.0,0.8162393162393161,20,0.06230529595015573,0.19626168224299065,0.0,0.018355359765051597,0.17699115044247787,21
8651,2018,England,Harry Maguire,41,32,73,10,16,2,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,17,0.5769230769230769,13,1.0,0.8226495726495725,18,0.018691588785046852,0.1588785046728972,0.0,0.010646108663730038,0.1592920353982301,17
8651,2018,England,John Stones,50,45,95,11,12,1,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,19,0.5641025641025641,13,1.0,0.8162393162393161,13,0.04049844236760129,0.17757009345794392,0.0,0.018355359765051597,0.11504424778761062,19
8651,2018,England,Harry Kane,16,26,42,11,5,15,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,17,0.5769230769230769,13,1.0,0.8162393162393161,20,0.018691588785046852,0.1588785046728972,0.0,0.018355359765051597,0.17699115044247787,17
8651,2018,England,Jesse Lingard,45,47,92,11,5,10,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,22,0.5448717948717948,12,0.9230769230769231,0.7435897435897436,15,0.07320872274143314,0.205607476635514,0.07692307692307687,0.10572687224669605,0.13274336283185842,22
8651,2018,England,Ashley Young,49,43,92,11,9,21,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,21,0.5512820512820513,13,1.0,0.8162393162393161,30,0.06230529595015573,0.19626168224299065,0.0,0.018355359765051597,0.26548672566371684,21
8651,2018,England,Bamidele Alli,22,29,51,9,6,10,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,16,0.5833333333333334,13,1.0,0.8290598290598291,16,0.007788161993769443,0.14953271028037382,0.0,0.0029368575624082126,0.1415929203539823,16
8651,2018,England,Jordan Brian Henderson,44,42,86,11,18,11,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,22,0.5448717948717948,13,1.0,0.8162393162393161,29,0.07320872274143314,0.205607476635514,0.0,0.018355359765051597,0.25663716814159293,22
8651,2018,England,Jordan Pickford,20,18,38,7,14,0,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,11,0.6153846153846154,13,1.0,0.8440170940170939,14,-0.04672897196261684,0.102803738317757,0.0,-0.015051395007341956,0.12389380530973451,11
8651,2018,England,Raheem Sterling,20,33,53,10,1,17,,False,14,107,0.5879120879120879,14,1.0,0.8315018315018315,113,13,17,0.5769230769230769,13,1.0,0.8226495726495725,18,0.018691588785046852,0.1588785046728972,0.0,0.010646108663730038,0.1592920353982301,17
