feature,qf_mean,non_qf_mean,qf_median,non_qf_median,mean_difference,pct_difference,mann_whitney_u,p_value,p_fdr,rank_biserial,significant_raw,significant_fdr
unique_passing_pairs,106.625,102.80555555555556,107.33333333333333,104.0,3.819444444444443,3.7152121048365294,125.0,0.21465303404244718,0.6053401531933236,0.30208333333333326,False,False
final_third_entries,35.875,32.44444444444444,36.0,31.5,3.430555555555557,10.573630136986306,121.5,0.2762932775999505,0.6053401531933236,0.265625,False,False
completed_passes,415.75,374.01388888888886,457.8333333333333,362.0,41.73611111111114,11.158973597237189,121.0,0.2927111795632375,0.6053401531933236,0.26041666666666674,False,False
network_density,0.6047,0.5891541666666666,0.6173666666666666,0.5867166666666667,0.01554583333333337,2.638669844480441,116.0,0.4036581957160379,0.6053401531933236,0.20833333333333326,False,False
connections_per_100_passes,27.970000000000002,30.75430555555555,24.403333333333336,30.330000000000002,-2.784305555555548,-9.053384575782049,78.0,0.4540051148949927,0.6053401531933236,-0.1875,False,False
passes_per_connection,3.8354166666666663,3.5675000000000003,4.148333333333333,3.37,0.2679166666666659,7.509927587012359,114.0,0.4540051148949927,0.6053401531933236,0.1875,False,False
top_player_reliance,0.1464625,0.14744583333333333,0.14730000000000001,0.14468333333333333,-0.000983333333333336,-0.6669115776980266,104.0,0.7441024313724142,0.8504027787113305,0.08333333333333326,False,False
final_third_entries_per_100_passes,8.7925,8.832777777777778,8.728333333333332,8.623333333333333,-0.04027777777777786,-0.4560035222341037,98.0,0.9490214198111864,0.9490214198111864,0.02083333333333326,False,False
