feature,qf_mean,non_qf_mean,qf_median,non_qf_median,mean_difference,pct_difference,mann_whitney_u,p_value,p_fdr,rank_biserial,significant_raw,significant_fdr
connections_per_100_passes,24.806250000000002,32.02722222222222,23.30666666666667,31.678333333333335,-7.220972222222219,-22.546358132838375,28.0,0.0020242814903549053,0.013696509892282972,-0.7083333333333333,True,True
passes_per_connection,4.150416666666667,3.3770833333333337,4.365,3.1766666666666667,0.773333333333333,22.899444787168402,161.0,0.003424127473070743,0.013696509892282972,0.6770833333333333,True,True
completed_passes,522.5416666666666,394.0833333333333,538.6666666666667,374.66666666666663,128.45833333333331,32.59674349756819,156.0,0.00759286196438588,0.020247631905029016,0.625,True,True
unique_passing_pairs,124.58333333333333,114.47222222222221,131.33333333333331,111.16666666666666,10.111111111111114,8.832807570977922,141.0,0.052749136395887325,0.08144658184134947,0.46875,False,False
network_density,0.5671541666666667,0.5316097222222221,0.55825,0.5387833333333334,0.0355444444444446,6.686191572242617,140.0,0.05724898510215529,0.08144658184134947,0.45833333333333326,False,False
final_third_entries,38.16666666666667,30.083333333333332,40.83333333333333,28.5,8.08333333333334,26.869806094182845,139.5,0.0610849363810121,0.08144658184134947,0.453125,False,False
final_third_entries_per_100_passes,7.10125,7.639444444444444,7.206666666666667,7.971666666666666,-0.5381944444444438,-7.044942186022826,65.0,0.1883330956523393,0.2152378236026735,-0.32291666666666663,False,False
top_player_reliance,0.1461625,0.14972222222222223,0.14863333333333334,0.14853333333333335,-0.003559722222222228,-2.377551020408167,86.0,0.679260593821905,0.679260593821905,-0.10416666666666663,False,False
